rotten_tomatoes_link,movie_title,movie_info,critics_consensus,content_rating,genres,directors,authors,actors,original_release_date,streaming_release_date,runtime,production_company,tomatometer_status,tomatometer_rating,tomatometer_count,audience_status,audience_rating,audience_count,tomatometer_top_critics_count,tomatometer_fresh_critics_count,tomatometer_rotten_critics_count
m/maudie,Maudie,Canadian folk artist Maud Lewis develops an unlikely romance with reclusive fishmonger Everett Lewis.,Maudie's talented cast -- particularly Sally Hawkins in the title role -- breathe much-needed depth into a story that only skims the surface of a fascinating life and talent.,PG-13,"Art House & International, Drama, Romance",Aisling Walsh,Sherry White,"Sally Hawkins, Ethan Hawke, Kari Matchett, Gabrielle Rose, Zachary Bennett, Lawrence Barry, Greg Malone, Billy MacLellan, Marthe Bernard, David Feehan, Nik Sexton, Judy Hancock, Mike Daly, Brian Marler, Denise Sinnott",6/16/2017,10/3/2017,115,Sony Pictures Classics,Certified-Fresh,89,150,Upright,89,7604,32,134,16
m/maximum_risk,Maximum Risk,"French police officer Alain Moreau (Jean-Claude Van Damme) makes an astonishing discovery: Mikhail, a man who died recently in a breakneck car chase, is the twin brother he never knew. Alain then uncovers a web of family secrets that lead him to New York City, where his brother was involved with the Russian Mafia. Teaming up with Mikhail's lover, Alex Minetti (Natasha Henstridge), Alain must now assume his twin's identity and go undercover to avenge Mikhail's death.",,R,Action & Adventure,Ringo Lam,"Larry Ferguson, Eric Small, Daniel Petrie Jr.","Jean-Claude Van Damme, Natasha Henstridge, Jean-Hugues Anglade, Zach Grenier, Stéphane Audran, Frank Senger, Paul Ben-Victor, Stefanos Miltsakakis, Frank Van Keeken, David Hemblen, Dan Moran, Donald Burda, Rob Kaman, Herb Lovelle, Denis Costanzo, Mark Estrada Tournie, Carlo Rota, Joe Pingue, Hugh Thompson, Gloria Slade, Jackie Richardson, Ed Sahely, Martine Pujol, Albert Schultz, Dan Duran, Raymond Accolas, Kedar Brown, Claire Cellucci, John Bayliss, Henry Gomez, Louise Naubert, Phillip Wotton, Jean-Pierre Galleri, Stephan Müller, John Nelles, John Pearson, Kevin Rushton, Sharon Bernbaum, David Christoffel, Branko Racki, Kamel Krifa, Brian Jagersky, Irene Pauzer, Peter Messaline, Jim Millington, George Kash, David Turner, Veronique Diehl, Alain Phillip, Christine Manning, Jaques Authier, Charles Drummond, Bruno Magnes, Danny Lima, Lon E. Katzman, Ed Queffelec, Ron Van Hart, Brian Kaulback, Eugene Allin, Armin Konn, Sveltlana Medianik, Andrei Smal, Alexander Kanewsky, Mikhael Ziskine, Andrei Denga, Arkadij Kaplan",9/13/1996,1/11/2014,100,Sony Pictures Home Entertainment,Rotten,31,35,Spilled,34,11528,12,11,24
m/me_myself_i,Me Myself I,"Frustrated, in her 30's, and single, a woman (Rachel Griffiths) regrets not marrying the love of her life so far (David Roberts) 13 years ago. Then, somehow, she meets the alternate reality version of herself who did marry him, and before she knows it, she has traded places with herself.",,R,"Art House & International, Comedy, Drama, Science Fiction & Fantasy",Pip Karmel,Pip Karmel,"Rachel Griffiths, David Roberts, Sandy Winton, Yael Stone, Shaun Loseby, Trent Sullivan, Rebecca Frith, Felix Williamson, Ann Burbrook, Maeliosa Stafford, Terence Crawford, Christine Stephen-Daly, Kirstie Hutton, Donal Forde, Frank Whitten, Mariel McClorey, Maurice Morgan, Adam Ray, Lucinda Armour, Lynne McGimpsy, Peter Brailey, Andrew Caryofyllis, Anthony Issa, Lenore Munro, Phaedra Nicolaidis, Billie Prichard, Mishka Martin, Jennifer Kontominas, Marteen Stroh, Natalie Gilroy, Nubia Santos, Jessica Orcsik, Melanie Alaura, Claire Langmore, Stephanie Doherty",12/31/2000,7/30/2013,104,Sony Pictures Entertainment,Fresh,63,32,Spilled,57,1534,8,20,12
m/mei_ren_yu,The Mermaid (Mei ren yu),A beautiful mermaid (Jelly Lin) falls for a developer (Deng Chao) who threatens the ecosystem of her species.,"The Mermaid requires a willingness to embrace the strange, but backs up its wacky flights of fancy with a big-hearted fairy tale and a resonant message.",R,"Comedy, Science Fiction & Fantasy",Stephen Chow,,"Yun Lin, Chao Deng, Yun-Lin Jhuang, Show Lo, Yuqi Zhang, Pierre Bourdaud",2/19/2016,8/25/2016,93,Sony Pictures,Fresh,95,38,Upright,60,4029,13,36,2
m/memoirs_of_a_geisha,Memoirs of a Geisha,"In the 1920s, 9-year-old Chiyo (Suzuka Ohgo) gets sold to a geisha house. There, she is forced into servitude, receiving nothing in return until the house's ruling hierarchy determines if she is of high enough quality to service the clientele -- men who visit and pay for conversation, dance and song. After rigorous years of training, Chiyo becomes Sayuri (Ziyi Zhang), a geisha of incredible beauty and influence. Life is good for Sayuri, but World War II is about to disrupt the peace.","Less nuanced than its source material, Memoirs of a Geisha may be a lavish production, but it still carries the simplistic air of a soap opera.",PG-13,"Drama, Romance",Rob Marshall,Robin Swicord,"Ziyi Zhang, Ken Watanabe, Michelle Yeoh, Li Gong, Koji Yakusho, Youki Kudoh, Kaori Momoi, Tsai Chin, Cary-Hiroyuki Tagawa, Randall Duk Kim, Mako, Kenneth Tsang, Thomas Ikeda, Zoe Weizenbaum, Shizuko Hoshi, Suzuka Ohgo, Togo Igawa, Samantha Futerman, Elizabeth Sung, David Okihiro, Miyako Tachibana, Kotoko Kawamura, Karl Yune, Eugenia Yuan, Yôko Narahashi, Navia Nguyen, Natsuo Tomita, Fumi Akutagawa, Koji Toyoda, Nobu Matsuhisa, Steve Terada",12/16/2005,4/16/2012,136,Sony Pictures,Rotten,35,164,Upright,83,464869,41,57,107
m/men_at_work_1990,Men at Work,"Carl Taylor (Charlie Sheen) and James St. James (Emilio Estevez) are garbage men who spend their workdays goofing around and disrupting the quiet on the streets of their town. But their good-natured fun comes to an abrupt halt when they discover a local politician's corpse in one of their cans. Determined that this is their chance to be more than trash collectors, this snarky pair of amateur detectives decide to solve the case on their own and so become entangled in a toxic waste cover-up.",,PG-13,Comedy,Emilio Estevez,Emilio Estevez,"Charlie Sheen, Emilio Estevez, Leslie Hope, Keith David, Dean Cameron, John Getz, Hawk Wolinki, Hawk Wolinski, John LavachieIIi, Robert Burns, Geoffrey Blake, Cameron Dye, John Putch, Tommy Hinkley, Darrell Larson, Sy Richardson, Kari Whitman, Troy Evans, Matt Robinson, Deborah Fallender, Brad Wyman, Matthew Robinson, Robert F. Brown, Erik Stabenau, Bobby Burns, Eddie Braun",8/24/1990,5/1/2017,98,Sony Pictures Home Entertainment,Rotten,30,27,Spilled,45,33989,6,8,19
m/men_in_black_iii,Men in Black III,"Even though agents J (Will Smith) and K (Tommy Lee Jones) have been protecting the Earth from alien scum for many years, J still does not know much about his gruff partner. However, J soon gets an unexpected chance to find out what makes K tick when an alien criminal called Boris the Animal (Jemaine Clement) escapes, goes back to 1969, and kills K. With the fate of the planet at stake, J goes back in time and teams up with K's younger self (Josh Brolin) to put things right.","It isn't exactly a persuasive argument for the continuation of the franchise, but Men in Black III is better than its predecessor and manages to exceed expectations.",PG-13,"Action & Adventure, Comedy, Science Fiction & Fantasy",Barry Sonnenfeld,"Etan Cohen, Barry Sonnenfeld, Lowell Cunningham, David Koepp","Will Smith, Tommy Lee Jones, Josh Brolin, Jemaine Clement, Emma Thompson, Michael Stuhlbarg, Mike Colter, Nicole Scherzinger, Michael Chernus, Alice Eve, Keone Young, Bill Hader, Cayen Martin, Clarke Thorell, Adam Mucci, Tom McComas, Douglas Crosby, Woodie King Jr., Jack A. O'Connell, Tobias Segal, John Shaver, Gerrit van der Meer, Alexandra O'Hara, Violet O'Hara, Valence Thomas, Chloe Sonnenfeld, Lanny Flaherty, Jonathan O'Hara, Rick Baker, Joseph D'Onofrio, Joseph R. Gannascoli, Katy Frame, Kevin Townley, Stephen Brian Jones, Tyler Johnson, Kati Rediger, Víctor Ortíz, Charlie Barnett, Ian Blackman, Jeremy Beiler, Liliane Klein, Britt Johnson, Jared Johnston, Ken Arnold, Jonathan Drew, Joel Brady, David Pittu, Lenny Venito, Anthony J. Gallo, James Martin Kelly, Will McLaughlin, Kimmy Suzuki, Kirk T. Larsen, Javier Jose Rivera Nieves, Barry Sonnenfeld, Susan Ringo, Stephanie Ellis, Ben Brown, Amy Erwitt, Brad Abrell, Tim Blaney, Thom Fountain, Carl Johnson",5/25/2012,9/7/2014,104,Sony Pictures,Fresh,68,250,Upright,70,757664,45,170,80
m/merchant_of_venice,William Shakespeare's The Merchant of Venice,"In 16th-century Venice, Bassanio (Joseph Fiennes) hopes to wed Portia (Lynn Collins). But to have a chance at winning her hand in marriage, he needs to have a lot of money -- a critical resource he lacks. And because Bassanio's rich friend Antonio (Jeremy Irons) is unable to help, he's forced to make a deadly deal with pitiless moneylender Shylock (Al Pacino). Bassanio will get his money -- and without paying interest. If he doesn't pay it back, however, he will owe Shylock a pound of his flesh.",A respectable if uneven take on the Bard's The Merchant of Venice.,R,"Art House & International, Comedy, Drama, Special Interest",Michael Radford,Michael Radford,"Al Pacino, Jeremy Irons, Joseph Fiennes, Lynn Collins, Zuleikha Robinson, Kris Marshall, Charlie Cox, MacKenzie Crook, Heather Goldenhersh, John Sessions, Allan Corduner, Gregor Fisher, Alan Corduner, Ron Cook, Anton Rodgers, David Harewood, Antonio Gil-Martinez",12/29/2004,11/6/2012,131,Sony Pictures Classics,Fresh,71,127,Upright,72,19923,41,90,37
m/merchants_of_doubt,Merchants Of Doubt,Spin doctors spread misinformation and confusion among American citizens to delay progress on such important issues as global climate change.,"Merchants of Doubt is a thought-provoking documentary assembled with energy and style, even if it doesn't dig as deep as it could.",PG-13,"Documentary, Drama, Special Interest",Robert Kenner,,"Patricia Callahan, Matthew Crawford, Stanton Glantz, James Hansen, Katherine Heyhoe, Bob Inglis, Marc Morano, William O'Keefe, Naomi Oreskes, John Passacantando, Tim Phillips, Sam Roe, Sam Roemer, Michael Shermer, Fred Singer, Jamy Ian Swiss, James Taylor",3/6/2015,8/10/2016,96,Sony Pictures Classics,Certified-Fresh,84,90,Upright,78,3215,29,76,14
m/mercy_streets,Mercy Streets,"A con man (Eric Roberts) kidnaps a minister (David A.R. White), mistaking him for the cleric's identical twin who duped the crook out of $50,000.",,PG-13,"Drama, Faith & Spirituality",Jon Gunn,"John Mann, Jon Gunn, John W. Mann","Eric Roberts, David White, Stacy Keach, Cynthia Watros, Sheid Mahmud-Bey, Shiek Mahmud-Bey, Lawrence Taylor, Robert LaSardo, Lisa Furst, Kevin Downes, Koji Kataoka, Robert Lyon Rasner, Brian C. Bennetts, John Mann, Jon Gunn, Michael Villani, Mark Twogood, Bill Capizzi, Brad Heller, Lory Bennetts, Nancy Bennetts, Nell Burton, Jon Ramos, Jason Ramos, Rachel Perlin, Alexis Pena, Hailey Pemelton, Rachel Pemelton, Trevor Ludlow, Trevor Dodge",10/31/2000,4/6/2020,100,Sony Pictures Entertainment,Rotten,13,8,Spilled,55,118,1,1,7
m/michael_jackson_this_is_it,Michael Jackson's This Is It,"Prior to his untimely death, Jackson was in the midst of preparing for a series of sold-out concerts that were scheduled to take place in London during the summer of 2009. Behind-the-scenes footage, filmed between March and June of 2009, captures the pop superstar in intimate detail as he developed and rehearsed for the ""This Is It"" tour.","While it may not be the definitive concert film (or the insightful backstage look) some will hope for, Michael Jackson's This Is It packs more than enough entertainment value to live up to its ambitious title.",PG,"Documentary, Musical & Performing Arts",Kenny Ortega,,Michael Jackson,10/28/2009,4/16/2012,111,Sony Pictures/Columbia Pictures,Certified-Fresh,81,186,Upright,82,221682,49,150,36
m/micki_and_maude,Micki + Maude,"When television reporter Rob (Dudley Moore) feels stuck in his marriage to Micki (Ann Reinking), he falls for Maude (Amy Irving) during an interview. Maude tells Rob that she is pregnant, and he prepares to divorce Micki and start a new life with Maude. But Rob has a problem: Micki is pregnant too. Now a bigamist, Rob must balance his career, his two separate wives and his new responsibilities as a father while hiding the two women from each other.",,PG-13,"Comedy, Romance",Blake Edwards,,"Dudley Moore, Amy Irving, Ann Reinking, Richard Mulligan, George Gaynes, Wallace Shawn, John Pleshette, H.B. Haggerty, Lu Leonard, Priscilla Pointer, Robert Symonds, George Coe, Gustav Vintas, Ken Olfson, Phillippe Denham, Emma Walton, Ruth Silveira, Jack ""Wildman"" Armstrong, André the Giant, Big John Studd, Joe Scarpa, John J. Flynn Jr., Gene Lebell, Wiley Harker, Tina Theberge, Jim Giggins, Roger Rose, Tiiu Leek, Jamie Abbott, Christa Denton, Robby Kiger, Paul Bright, Robert Nadder, Hanna Hertelendy, Lou Felder, Virginia Kiser, Jerry Martin, Gerry Gibson, Edith Fields, Arthur Lessac, Edward Call, Sean Patrick Murphy, Nick Coddington, Doug Donatelli, Peter Nicholas, Joe Davis, Sam Cupae",12/21/1984,4/16/2012,118,Sony Pictures Entertainment,Fresh,70,10,Spilled,44,2270,2,7,3
m/micmacs,Micmacs (Micmacs à tire-larigot),"Bazil (Dany Boon) has been a victim of weapons manufacturers his entire life. His father was killed by a land mine, and Bazil lost his job after he was shot by an errant bullet -- which is still lodged in his skull. Now Bazil lives on the streets of Paris, where he encounters Slammer (Jean-Pierre Marielle). Slammer takes him under his wing, introducing him to other outcasts. With the help of his new entourage, Bazil devises a plan to exact revenge on the companies that took so much from him.","It might be a little too whimsical for its own good, but Micmacs delivers more of the inventive silliness that director Jean-Pierre Jeunet is known for.",R,"Art House & International, Comedy",Jean-Pierre Jeunet,"Jean-Pierre Jeunet, Guillaume Laurant","Dany Boon, André Dussollier, Jean-Pierre Marielle, Julie Ferrier, Omar Sy, Yolande Moreau, Dominique Pinon, Michel Cremades, Marie-Julie Baup, Urbain Cancelier, Patrick Paroux, Jean-Pierre Becker, Nicolas Marie, Stéphane Butet, Philippe Girard, Doudou Masta, Eric Naggar, Arsene Mosca, Manon Le Moal, Félicité N'Gijol, Bernard Bastereaud, Tony Gaultier, Stéphanie Gesnel, Noé Boon, Julia Gunthel",5/28/2010,2/5/2013,105,Sony Pictures Classics,Certified-Fresh,72,143,Upright,74,10934,39,103,40
m/midnight_express,Midnight Express,"Billy Hayes (Brad Davis) is a young American caught by Turkish police while attempting to smuggle hash out of Istanbul. He's tried and sent to prison for four years, where he endures all manner of privation and abuse. As he finishes up his time, he's shocked to learn that the Turkish High Court has added a further 30 years to his sentence. He is now thoroughly demoralized, and his life in prison grows increasingly unbearable until he concludes that escape is his only option.","Raw and unrelenting, Midnight Express is riveting in its realistic depiction of incarceration -- mining pathos from the simple act of enduring hardship.",R,"Drama, Mystery & Suspense",Alan Parker,Oliver Stone,"Brad Davis, Randy Quaid, John Hurt, Mike Kellin, Bo Hopkins, Paul L. Smith, Norbert Weisser, Irene Miracle, Paolo Bonacelli, Michael Ensign, Franco Diogene, Kevork Malikyan, Mihalis Yannatos, Gigi Ballista, Tony Boyd, Peter Jeffrey, Ahmed El Shenawi, Zanninos Zanninou, Dimos Starenios",9/20/1978,4/16/2012,121,Sony Pictures Home Entertainment,Fresh,96,26,Upright,89,31089,2,25,1
m/midnight_in_paris,Midnight in Paris,"Gil Pender (Owen Wilson) is a screenwriter and aspiring novelist. Vacationing in Paris with his fiancee (Rachel McAdams), he has taken to touring the city alone. On one such late-night excursion, Gil encounters a group of strange -- yet familiar -- revelers, who sweep him along, apparently back in time, for a night with some of the Jazz Age's icons of art and literature. The more time Gil spends with these cultural heroes of the past, the more dissatisfied he becomes with the present.","It may not boast the depth of his classic films, but the sweetly sentimental Midnight in Paris is funny and charming enough to satisfy Woody Allen fans.",PG-13,"Comedy, Romance",Woody Allen,Woody Allen,"Owen Wilson, Marion Cotillard, Rachel McAdams, Kathy Bates, Carla Bruni, Adrien Brody, Michael Sheen, Corey Stoll, Mimi Kennedy, Tom Hiddleston, Alison Pill, Kurt Fuller, Nina Arianda, Léa Seydoux, Maurice Sonnenberg",6/10/2011,5/7/2013,94,Sony Pictures Classics,Certified-Fresh,93,224,Upright,83,82553,56,208,16
m/mifunes_last_song,Mifune's Last Song (Mifune) (Mifunes sidste sang),"At his father's death, a newlywed (Anders W. Berthelsen) hires a prostitute (Iben Hjejle) to care for his mentally impaired brother (Jesper Asholt).",,R,"Art House & International, Comedy, Drama, Romance","Søren Kragh-Jacobsen, Soren Kragh-Jaconsen","Anders Thomas Jensen, Søren Kragh-Jacobsen","Iben Hjejle, Anders W. Berthelsen, Jesper Asholt, Emil Tarding, Anders Hove, Sofie Gråbøl, Paprika Steen, Mette Bratlann, Susanne Storm, Ellen Hillingsø, Sidse Babett Knudsen, Søren Fauli, Søren Malling, Keld Norgaard, Kirsten Vaupel, Torben Jensen, Klaus Bondam, Lene Laub Oksen, Line Kruse, Sofie Stougaard, Rasmus Haxen, Ole Mollegaard, Esben Pedersen, Christian Sievert, Arthur Jensen, Albert Pedersen, Morten Flyverbom, Christian Gronvall, Jens Basse Dam, Peter Rygaard, Dan Paustian",2/25/2000,1/27/2015,101,Sony Pictures Classics,Fresh,74,31,Upright,85,1915,7,23,8
m/miracles_from_heaven,Miracles from Heaven,"Anna Beam (Kylie Rogers) lives with a rare, incurable disorder that leaves her unable to digest food. Despite the dire diagnosis, devoted mom Christy (Jennifer Garner) relentlessly searches for a way to save her beloved daughter. Everything changes in an instant when Anna tells an amazing story of a visit to heaven after surviving a headlong tumble into a tree. Her family and doctors become even more baffled when the young girl begins to show signs of recovering from her fatal condition.","Miracles from Heaven makes the most out of an outstanding performance from Jennifer Garner, but it isn't quite enough to keep this faith-based drama from preaching to the choir.",PG,Drama,Patricia Riggen,Randy Brown,"Jennifer Garner, Kylie Rogers, Martin Henderson, Brighton Sharbino, Courtney Fansler, John Carroll Lynch, Eugenio Derbez, Queen Latifah, Hannah Alligood, Gregory Alan Williams, Wayne Pére, Kelly Collins Lintz, Erica Allen McGee, Brandon Spink, Rhoda Griffis, Bruce Altman, Zach Sale, Gwen Waymon, Kenny Alfonso, John Crow, Kevin Sizemore, J.M. Longoria, Preston Baker, Maia Moss-Fife, Matt Mercurio, Suehyla El-Attar, Paul Andrew O'Connor, Norma Alvarez, Adam Drescher, Anne Holt, Kim Banta, Emerald Robinson, Judd Lormand, Shea McHugh, Summer Parker, Mac Powell, Bryce Daniel Zentkovich, Christina Bach Norman, Stephen Matthew Smith, Brian Bremer, Neil Redick, Christy Beam, Annabel Beam, Kevin Beam, Jose Garza, Abigail Beam, Adelynn Beam, Sunshine Bartell, Morgan Burch, Harvest Parker, John Andrew, Jennifer Finley, Barbara Lynn Vincent",3/16/2016,7/12/2016,109,Sony Pictures,Rotten,45,93,Upright,81,22115,25,42,51
m/mirror_has_two_faces,The Mirror Has Two Faces,"Comic tale about the relationship between a frumpy college lecturer specializing in romantic literature and a fellow professor who wants a platonic friendship with an intelligent woman. However, she begins to long for more, and they soon find that their goal of a union based on celibacy will be difficult to achieve.",,PG-13,"Comedy, Drama, Romance",Barbra Streisand,"Gérard Oury, André Cayatte","Barbra Streisand, Jeff Bridges, Lauren Bacall, George Segal, Mimi Rogers, Pierce Brosnan, Brenda Vaccaro, Austin Pendleton, Elle Macpherson, Ali Marsh, Leslie Stefanson, Taina Elg, Lucy Avery Brooks, Amber Smith, David Kinzie, Howard S. Herman, Thomas Hartman, Trevor Ristow, Brian Schwary, Jill Tara Kushner, Randy Pearlstein, Stacie Sumter, Cindy Guyer, Thomas Saccio, Andrew Parks, Jimmy Baio, Emma Fann, Laura Bailey, Mike Hodge, Anne O'Sullivan, Sandi Schroeder, Kiyoko M Hairston, Ben Weber, Christopher Keys, Lisa Wheeler, Kirk Moore, Regina Viotto, Paul LaBreque, Ruggero Comploj, William Cain, Adam LeFevre, JoAn Mollison, Carlo Scibelli",11/15/1996,4/16/2012,126,Sony Pictures Home Entertainment,Rotten,55,33,Upright,72,9510,7,18,15
m/mixed_nuts,Mixed Nuts,"Philip (Steve Martin) manages a suicide-prevention hotline called Lifesavers, assisted by Mrs. Munchnik (Madeline Kahn) and Catherine (Rita Wilson). On Christmas Eve, Philip learns that their landlord (Garry Shandling) is evicting them from their office. Amid all this unrest, Catherine proclaims her love for Philip. And when a transvestite (Liev Schreiber) and a pregnant woman (Juliette Lewis) enter into the equation, things get even more interesting.",Mixed Nuts may provoke strong allergic reactions in all but the most undemanding filmgoers -- and the most forgiving Steve Martin fans.,PG-13,Comedy,Nora Ephron,"Nora Ephron, Delia Ephron","Steve Martin, Madeline Kahn, Rita Wilson, Anthony LaPaglia, Juliette Lewis, Liev Schreiber, Adam Sandler, Robert Klein, Rob Reiner, Parker Posey, Jon Stewart, Joely Fisher, Steven Randazzo, Christine Cavanaugh, Brian Markinson, Henry Brown, Garry Shandling, Caroline Aaron, Mary Gross, Steven Wright, Sidney Armus, Victor Garber, Michele Singer, Haley Joel Osment, Diane Sokolow, Michael Badalucco, Joann Lamneck, France Iann, Jacqueline Murphy",12/21/1994,4/16/2012,97,Sony Pictures Home Entertainment,Rotten,10,30,Spilled,47,9735,7,3,27
m/mo_money,Mo' Money,"After petty criminal Johnny (Damon Wayans) falls for the lovely Amber (Stacey Dash), he decides to stop breaking the law and gets a gig at his crush's workplace in order to get closer to her, thus proving that he's a stand-up guy. Soon, he learns that going straight doesn't pay very well, so he decides to nab a company credit card and show off his newfound wealth to Amber. Unfortunately, a blackmailer catches Johnny and forces him to commit a crime that is far from small.",Mo' Money only comes with mo' problems in this comedically bankrupt outing from the Wayans brothers.,R,"Comedy, Drama",Peter MacDonald,Damon Wayans,"Damon Wayans, Stacey Dash, Marlon Wayans, Joe Santos, John Diehl, Harry Lennix, Mark Beltzman, Quincy Wong, Kevin M. Casey, Larry Brandenburg, Garfield, Aleta Helena Chappelle, Alma Yvonne, Stacey Nash, Dick Butler, Matt Doherty, Evan Lionel Smith, James Deuter, Rondi Reed, Gordon McClure, Richard Hamilton, Ken Earl, John Allen, David Razowsky, Salli Richardson-Whitfield, Pete Zahradnick, Lorenzo Clemons, Bill Harris, Greg Bermont, Will Zahrn, Robert Swan, Victor Cole, Eddie B. Smith, Ted Topolski, James ""Ike"" Eichling, Tony A.C. Smith, Renee A. Lacour, Michael Bacarella, Jobe Cerny, Allison Gordy, Eddie Bo Smith Jr., Jackie Hoffman, Mike Bacarella, Mollie Grabemann, Alison Gordy, Bernie Mac, Mik Scriba, William King, Irma P. Hall, James Spinks, Kahil El Zabor, Ben Lin, Sean A. Tate, Pat ""Soul"" Scaggs, Lauro Lopez, Jimmy Woodard, Edward Cushing",7/24/1992,4/16/2012,89,Sony Pictures Home Entertainment,Rotten,16,25,Spilled,51,8997,5,4,21
m/modern_romance,Modern Romance,"A film editor (Albert Brooks) breaks up and makes up with his girlfriend (Kathryn Harrold), unsure if he is in love.","Modern Romance contains all the hallmarks of Albert Brooks' best work: darkly funny, confrontational, and chock full of pithy observations about human behavior.",R,Comedy,Albert Brooks,"Albert Brooks, Monica Johnson","Albert Brooks, Kathryn Harrold, Bruno Kirby, Jane Hallaren, Tyann Means, Karen Chandler, Dennis Kort, Bob Einstein, Virginia Feingold, Thelma Leeds, Candy Castillo, James L. Brooks, George Kennedy, Rick Beckner, Jerry Belson, Harvey Skolnik, Ed Weinberger, Meadowlark Lemon, Cliff Einstein, Albert Henderson, Clifford Einstein, Gene Garvin, Hugh Warden, Kelly Ann Nakano, Joe Bratcher, George Sasaki, Victor Toyota, Roger T. Ito",3/13/1981,12/6/2013,93,Sony Pictures Entertainment,Fresh,81,21,Upright,71,1681,3,17,4
m/mona_lisa_smile,Mona Lisa Smile,"Katherine Watson (Julia Roberts) is a recent UCLA graduate hired to teach art history at the prestigious all-female Wellesley College, in 1953. Determined to confront the outdated mores of society and the institution that embraces them, Katherine inspires her traditional students including Betty (Kirsten Dunst) and Joan (Julia Stiles) to challenge the lives they are expected to lead.","Though Mona Lisa Smile espouses the value of breaking barriers, the movie itself is predictable and safe.",PG-13,"Comedy, Drama",Mike Newell,"Lawrence Konner, Mark Rosenthal","Julia Roberts, Kirsten Dunst, Julia Stiles, Maggie Gyllenhaal, Ginnifer Goodwin, Dominic West, Juliet Stevenson, John Slattery, Marcia Gay Harden, Topher Grace, Tori Amos, Laura Allen, Marian Seldes, Terence Rigby, Donna Mitchell, Jordan Bridges, Ebon Moss-Bachrach, Taylor Roberts, James Callahan, Daisy Baldwin, Janine Barris, Emily Bauer, Kirstie Bingham, Leslie Lyles, Jennifer Bowen, Lily Lodge, Kristin Nora Connolly, Christopher Braden Jones, Annika Marks, Chuck Montgomery, Lily Rabe, Krysten Ritter, Rony Clanton, Lauren Adler, Becky Veduccio, Marlo DiCrasto, Lisa Roberts Gillan, Megan Marie Ford, Marni Penning, June Miller, Aleksa Palladino, Deborah Day Dowlin, Jennie Eisenhower, Charles Techman, Jennifer H. Anderson, Corey W. Allen, Paul Vincent Black, Marcus Allen Cooper, Fred DeReau, Liesl Ehardt, Katherine P. Reilly, Claire Angelique, Nikki Coble, Karin Farrell, Kristen Connolly, Aprill Fasino, Kristyn Coppola, Stella Hao, Kristen Marie Holly, Kimberly Ehly, Kara Klein, Canedy Knowles, Lauren Fruchter, Josh Mann, Kate Glass, Elisa Oliver McDaniel, Amanda Gruss, Melanie Angelique Moyer, Walker Hays, Elise Passamani, Michele Hillen, Ed Peed, Jackie Sanders, Amy Montminy, John Scurti, Julie Wagner, Katherine Reilly, Jill Whitaker, John D. Fowler, Brandy Tipton, Nicole Frydman, Trisha Trokan, Noelle Gibson, Solomon Singer, Megan Tropea, Kim Villanueva, Maja Walpvszyl, Mary S. Pascoe, Denise Zadroga, Dan Weltner, Sid Grant, Laura M. Flahive, Devon Jencks, Natalie Gomez, Erin E. Richardson, Maria Vicens Girau, Sarah Billings Wheeler, Emily R. See, Rob Buntzen, Richard O'Rourke, Christopher Bonomo, Katherine Argo, Shelby Bond, Brad Mehldau, Carrie Ann Kaye, Kevin Osborne, Larry Grenadier, Peter J. Rowan, Liliane Thomas, Dorothy Dwyer, Madeleine Hackney, Betina Hershey, Yuval Hod, Richard Jones, Jerry Jordan, Nickolay Khazanov, Nadia Kravets, Maria Levinstein, Kellydawn Malloy, Annette Nicole, Lance Olds, Joel Palmer, Christian Perry, Daniel Ponickly, Tony Scheppler, Gabriel Vaughan, Lindsey White, Chris Burke, David Snell",12/19/2003,1/3/2016,117,Sony Pictures Releasing,Rotten,34,152,Upright,60,208232,45,51,101
m/money_train,Money Train,"Charlie (Woody Harrelson) is a New York City transit cop with a mountain of gambling debts, and John (Wesley Snipes) is his responsible, and frequently exasperated, foster brother. They compete amicably for the affections of fellow officer Grace (Jennifer Lopez), but things become more serious when Charlie decides to rob the ""money train"" that carries the Transit Authority's daily proceeds. John must decide whether to prevent Charlie's crime or to join in on the heist.","Loud, incoherent, and aimless, Money Train reunites Snipes and Harrelson -- and proves that starring duos are far from immune to the law of diminishing returns.",R,"Action & Adventure, Comedy, Drama, Mystery & Suspense",Joseph Ruben,"David Loughery, Doug Richardson","Wesley Snipes, Woody Harrelson, Jennifer Lopez, Robert Blake, Chris Cooper, Joe Grifasi, Scott Sowers, Skipp Sudduth, Vincent Laresca, Nelson Vasquez, Vincent Patrick, Aida Turturro, Alvaleta Guess, Vincent Pastore, David Tawil, Ron Ryan, Greg McKinney, Mitch Kolpan, Jeremy Roberts, John Norman Thomas, John Cenatiempo, Oni Faida Lampley, Jack A. O'Connell, Saul Stein, Manny Siverio, Johnny Centatiempo, Enrico Colantoni, Christopher Anthony Young, Richard Grove, Steven Randazzo, William R. Charlton, Josefina Diaz, Moss Porter, Keith Leon Williams, José Zúñiga, Thomas G. Waites, Leikili Mark, Kevin Guy Brown, Bill Nunn, Sharon Schaffer, Angel L. Cabán, Joe Bacino, Jose Soto, Lawrence Gilliard Jr., Flex Alexander, Michael Artura, Mark Weil, Joseph Wilson Ayesu, Katie Gill, Cody Gill",11/22/1995,4/16/2012,110,Sony Pictures Home Entertainment,Rotten,22,32,Spilled,29,50175,10,7,25
